EAN,NOMBRE,COSTE,UNIDADES (stock_actual),PVP,SKU,Categoría,TIPO,TIPO_IVA,Proveedor
9788467966879,Guardianes de la noche 21,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467961034,Guardianes de la noche 22,"6,05",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467961041,Guardianes de la noche 23,"6,05",2,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467960983,Guardianes de la noche 3,"6,06",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467963748,Guardianes de la noche 4,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467963755,Guardianes de la noche 5,"6,05",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467960990,Guardianes de la noche 6,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467961003,Guardianes de la noche 7,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467961010,Guardianes de la noche 8,"6,06",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467961027,Guardianes de la noche 9,"6,06",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788410519848,Guía Berserk,"10,6",0,"16,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788467976113,Guia Inside Ataque Titanes,"12,12",1,18,,Libros de cómics,MANGA,4,ASTURLIBROS
9791387779450,Gyo,"16,83",1,25,,Libros de cómics,MANGA,4,PLANETA
9788418309717,Hacia el ocaso,"16,16",1,24,,Libros de cómics,MANGA,4,UDL
9788413426259,Haikyû! 1,"5,35",2,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788411402415,Haikyû! 23,"4,9",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788411402439,Haikyû! 25,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788419986047,Happyland,"10,74",1,"15,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788418309748,Her,"16,16",1,24,,Libros de cómics,MANGA,4,UDL
9788419177254,Hero Mask 1,"6,39",1,"9,5",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419177261,Hero Mask 2,"6,39",1,"9,5",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419177278,Hero Mask 3,"6,39",1,"9,5",,Libros de cómics,MANGA,4,ASTURLIBROS
9789929831377,Himenospia 1,"7,37",1,"10,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9789929821576,Himenospia 2,"7,37",1,"10,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419177582,Himenospia 3,"7,37",1,"10,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419177599,Himenospia 4,"7,37",1,"10,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419177919,Himenospia 6,"7,37",1,"10,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419177926,Himenospia 7,"7,37",1,"10,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419536594,Hirayasumi 1,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9788419536877,Hirayasumi 2,"6,06",0,9,,Libros de cómics,MANGA,4,AZETA
9788419914163,Hirayasumi 3,"6,06",0,9,,Libros de cómics,MANGA,4,AZETA
9788419914439,Hirayasumi 4,"6,06",0,9,,Libros de cómics,MANGA,4,AZETA
9788419914651,Hirayasumi 5,"6,06",0,9,,Libros de cómics,MANGA,4,AZETA
9788410223202,Hirayasumi 6,"6,06",0,9,,Libros de cómics,MANGA,4,AZETA
9791387506223,Hirayasumi 7,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9791387831158,Hirayasumi 8,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9791387831936,Hirayasumi 9,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9788467942644,Historias Cortas de Koyoharu Gotouge,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
8424248921231,HunterxHunter Pack Esp 1 y 37,"12,04",1,"17,9",,Libros de cómics,MANGA,4,ASTURLIBROS
9788411615921,Inazuma Ares 1,"5,72",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788410492301,Inazuma Ares 2,"5,72",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9791387780128,Inazuma Ares 3,"5,72",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788415480389,Inazuma GO 1,"5,72",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788415480662,Inazuma GO 2,"5,72",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788413425962,Insect cage 4,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788411402866,Inuyasha 7,"9,78",1,"16,95",,Libros de cómics,MANGA,4,PLANETA
9788411402873,Inuyasha 8,"9,78",3,"16,95",,Libros de cómics,MANGA,4,PLANETA
9788419177179,Inventos Peace 1,"20,16",0,"25,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419177186,Inventos Peace 2,"20,16",1,"29,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419177193,Inventos Peace 3,"20,16",1,"29,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9791388055324,Jiya Blood Garden 1,"6,39",1,"9,5",,Libros de cómics,MANGA,4,AZETA
9788467979756,Juego muerte 1,"11,41",1,"16,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788467961119,Jujutsu Kaisen 1,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467945911,Jujutsu Kaisen 10,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467946536,Jujutsu Kaisen 11,"5,38",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467947694,Jujutsu Kaisen 12,"6,05",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467947700,Jujutsu Kaisen 13,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467966909,Jujutsu Kaisen 14,"6,05",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467949889,Jujutsu Kaisen 16,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467949896,Jujutsu Kaisen 17,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467949902,Jujutsu Kaisen 18,"6,06",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467959437,Jujutsu Kaisen 19,"6,06",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467961126,Jujutsu Kaisen 2,"6,05",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467961713,Jujutsu Kaisen 20,"6,06",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467961720,Jujutsu Kaisen 21,"6,06",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467962000,Jujutsu Kaisen 22,"6,05",2,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467967302,Jujutsu Kaisen 23,"6,05",2,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467967319,Jujutsu Kaisen 24,"6,06",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467971743,Jujutsu Kaisen 25,"6,05",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467971750,Jujutsu Kaisen 26,"6,06",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467973709,Jujutsu Kaisen 27,"6,06",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467975819,Jujutsu Kaisen 28,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467975826,Jujutsu Kaisen 29,"6,06",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467961133,Jujutsu Kaisen 3,"6,05",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467975833,Jujutsu Kaisen 30,"6,06",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467961140,Jujutsu Kaisen 4,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467961157,Jujutsu Kaisen 5 ,"5,62",2,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467961164,Jujutsu Kaisen 6,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467961171,Jujutsu Kaisen 7,"6,05",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467961188,Jujutsu Kaisen 8,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467966893,Jujutsu Kaisen 9 ,"6,06",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467947298,Jujutsu Kaisen Fanbook,"8,09",0,"12,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9791387779290,Kagurabachi 1,"6,03",1,"8,95",,Libros de cómics,MANGA,4,AZETA
9788491748373,Kaiju nº8 1,"5,72",4,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788411128544,Kaiju nº8 2,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788419914057,Killing Stalk 3 6,"7,41",1,11,,Libros de cómics,MANGA,4,AZETA
9788467973655,Kimetsu Fanbook 2,"6,7",1,"12,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419096098,Kingdom 1,"5,72",1,"8,5",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419730565,Kingdom 15,"5,72",1,"8,5",,Libros de cómics,MANGA,4,ASTURLIBROS
9788410007543,Kingdom 16,"5,72",1,"8,5",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419096777,Kingdom 2,"5,72",1,"8,5",,Libros de cómics,MANGA,4,ASTURLIBROS
9788410153158,Kingdom 20,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788410258891,Kingdom 23,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9791387500320,Kingdom 27,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9791387619060,Kingdom 29,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788419185617,Kingdom 3,"5,72",1,"8,5",,Libros de cómics,MANGA,4,ASTURLIBROS
9791387836153,Kingdom 32,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9791387981679,Kingdom 35,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9791388104428,Kingdom 36,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9791388178726,Kingdom 37,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788419306210,Kingdom 4,"5,72",1,"8,5",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419306753,Kingdom 5,"5,72",1,"8,5",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419383907,Kingdom 6,"5,72",1,"8,5",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419451668,Kingdom 7,"5,72",1,"8,5",,Libros de cómics,MANGA,4,ASTURLIBROS
9788410463806,Kiokuya,"10,03",1,"14,9",,Libros de cómics,MANGA,4,AZETA
9788419195166,Kitchen Witch Hat 3,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9791387691929,Konosuba! 10,"10,06",1,15,,Libros de cómics,MANGA,4,ASTURLIBROS
9788491469971,La princesa Caballero,"18,84",1,28,,Libros de cómics,MANGA,4,PLANETA
9788419195098,Los artistas no pisan las flores,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9788417356736,Made in Abyss 1,"6,66",2,"9,9",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419010216,Made in Abyss 10,"6,66",1,"9,9",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419730039,Made in Abyss 11,"6,66",1,"9,9",,Libros de cómics,MANGA,4,ASTURLIBROS
9788410153042,Made in Abyss 12,"6,66",1,"9,9",,Libros de cómics,MANGA,4,ASTURLIBROS
9791387619039,Made in Abyss 13,"6,7",1,"9,9",,Libros de cómics,MANGA,4,ASTURLIBROS
9791388178740,Made in Abyss 14,"6,66",1,"9,9",,Libros de cómics,MANGA,4,ASTURLIBROS
9788417490478,Made in Abyss 2,"6,7",1,"9,9",,Libros de cómics,MANGA,4,ASTURLIBROS
9788417537944,Made in Abyss 4,"6,66",1,"9,9",,Libros de cómics,MANGA,4,ASTURLIBROS
9788417699703,Made in Abyss 5,"6,66",1,"9,9",,Libros de cómics,MANGA,4,ASTURLIBROS
9788417777128,Made in Abyss 6,"6,66",1,"9,9",,Libros de cómics,MANGA,4,ASTURLIBROS
9788417920319,Made in Abyss 7,"6,68",1,"9,9",,Libros de cómics,MANGA,4,ASTURLIBROS
9788418061431,Made in Abyss 8,"6,68",1,"9,9",,Libros de cómics,MANGA,4,ASTURLIBROS
9791387691837,Maldiciones Imborrables,"12,12",1,18,,Libros de cómics,MANGA,4,ASTURLIBROS
9788411613125,Mandalorian 1,"6,7",1,"9,95",,Libros de cómics,MANGA,4,PLANETA
9788411618762,Mandalorian 2,"6,7",1,"9,95",,Libros de cómics,MANGA,4,PLANETA
9788419177728,Martian Succeso Nadesico,"23,56",1,35,,Libros de cómics,MANGA,4,ASTURLIBROS
9791388055287,Más Allá Palabras 2,"6,39",1,"9,5",,Libros de cómics,MANGA,4,AZETA
9791388055508,Más Allá Palabras 3,"6,39",1,"9,5",,Libros de cómics,MANGA,4,AZETA
9788418309816,Mascotas,"12,79",1,19,,Libros de cómics,MANGA,4,UDL
9788467944921,Mashle 1,"6,06",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467955248,Mashle 10,"5,38",1,8,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467961287,Mashle 11,"6,05",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467961294,Mashle 12,"6,05",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467964080,Mashle 13,"6,05",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467964097,Mashle 14,"6,05",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467964103,Mashle 15,"6,05",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467970036,Mashle 16,"6,05",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467970043,Mashle 17,"6,05",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467970050,Mashle 18,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467945935,Mashle 2,"5,38",1,8,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467945942,Mashle 3,"5,38",1,8,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467948202,Mashle 4,"5,38",1,8,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467949360,Mashle 5,"5,38",1,8,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467949377,Mashle 6,"5,38",1,8,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467955217,Mashle 7,"5,38",1,8,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467955224,Mashle 8,"5,38",1,8,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467955231,Mashle 9,"5,38",1,8,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467970982,Minecraft 1,"6,06",0,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467970999,Minecraft 2,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467971002,Minecraft 3,"5,62",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467971019,Minecraft 4,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467971026,Minecraft 5,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467971033,Minecraft 6,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467971040,Minecraft 7,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467971057,Minecraft CAT 1,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467971064,Minecraft CAT 2,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467971071,Minecraft CAT 3,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467971088,Minecraft CAT 4,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467971095,Minecraft CAT 5,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467971101,Minecraft CAT 6,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467971118,Minecraft CAT 7,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9791388055232,Misterios Residencia Kaika 1,"6,73",1,10,,Libros de cómics,MANGA,4,AZETA
9791388055386,Misterios Residencia Kaika 2,"6,06",1,10,,Libros de cómics,MANGA,4,AZETA
9791387822217,Moguland 1,"6,7",1,"9,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788467972863,Mujina Into Deep 1,"6,7",1,"9,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788467974454,Mujina Into Deep 2,"6,7",1,"9,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788467974478,Mujina Into Deep 3,"6,7",1,"9,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788467979664,Mujina Into Deep 4,"6,7",1,"9,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788467968231,Museum Pack Integral,"20,16",1,"29,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788491735328,My Hero Academia 17,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788491735335,My Hero Academia 18,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788491735342,My Hero Academia 19,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788416693511,My Hero Academia 2,"5,72",2,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788491743545,My Hero Academia 20,"5,35",2,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788413415840,My Hero Academia 26,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788413416205,My Hero Academia 27,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788413416755,My Hero Academia 28,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788491747208,My Hero Academia 29,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788491747215,My Hero Academia 30,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788491747222,My Hero Academia 31,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788411401845,My Hero Academia 34,"5,72",2,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788411401852,My Hero Academia 35,"5,72",3,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788491461425,My Hero Academia 7,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9791388055270,Nagahama 2,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9788410492592,Nana 3en1 3 CAT,"13,43",1,20,,Libros de cómics,MANGA,4,PLANETA
9791387780388,Nana 3en1 4 CAT,"13,43",1,20,,Libros de cómics,MANGA,4,PLANETA
9791387781576,Nana 3en1 5 CAT,"13,43",1,20,,Libros de cómics,MANGA,4,PLANETA
9791387918620,Nana 3en1 6 CAT,"13,43",1,20,,Libros de cómics,MANGA,4,PLANETA
9788415866152,Naruto 15,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788415866169,Naruto 16,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788415866176,Naruto 17,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788415866183,Naruto 18,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788415866268,Naruto 26,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788415866305,Naruto 30,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788415866336,Naruto 33,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788415866343,Naruto 34,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788415866350,Naruto 35,"5,35",2,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788415866367,Naruto 36,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788415866374,Naruto 37,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788416476657,Naruto 71,"5,35",1,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788411611442,Naruto Jump 1,"10,35",0,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411614528,Naruto Jump 10,"12,08",0,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411614535,Naruto Jump 11,"10,35",0,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411614542,Naruto Jump 12,"10,35",0,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411614559,Naruto Jump 13,"10,53",2,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411612098,Naruto Jump 2,"12,08",1,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411613088,Naruto Jump 3,"10,35",0,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788410471030,Naruto Jump 4,"10,35",0,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411614283,Naruto Jump 5,"10,35",0,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411614320,Naruto Jump 6,"10,35",0,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411614351,Naruto Jump 7,"10,35",0,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411614504,Naruto Jump 8,"10,35",0,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411614511,Naruto Jump 9,"10,35",1,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411611459,Naruto Jump CAT 1,"10,35",2,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411614757,Naruto Jump CAT 10,"12,08",2,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411614764,Naruto Jump CAT 11,"10,35",1,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411614771,Naruto Jump CAT 12,"10,35",1,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411614788,Naruto Jump CAT 13,"10,53",1,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411612111,Naruto Jump CAT 2,"12,08",1,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411613149,Naruto Jump CAT 3,"10,35",0,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411613668,Naruto Jump CAT 4,"10,35",2,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411614702,Naruto Jump CAT 5,"10,35",0,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411614719,Naruto Jump CAT 6,"10,35",2,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411614726,Naruto Jump CAT 7,"10,35",2,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411614733,Naruto Jump CAT 8,"10,35",0,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411614740,Naruto Jump CAT 9,"10,35",1,"17,95",,Libros de cómics,MANGA,4,PLANETA
9788411618335,Nausicaä 1,"7,74",1,"12,95",,Libros de cómics,MANGA,4,PLANETA
9788411619547,Nausicaä 2,"8,9",1,"12,95",,Libros de cómics,MANGA,4,PLANETA
9791387780425,Nausicaä 3,"9,35",1,"12,95",,Libros de cómics,MANGA,4,PLANETA
9791387781880,Nausicaä 4,"8,72",1,"12,95",,Libros de cómics,MANGA,4,PLANETA
9791387919030,Nausicaä 5,"8,67",0,"12,95",,Libros de cómics,MANGA,4,PLANETA
9788419177346,Nigakute Amai 1,"12,75",1,"18,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9791399119398,NL 3 Konosuba,"8,08",1,12,,Libros de cómics,MANGA,4,AZETA
9791399119381,NL Cudlestate 2,"8,08",1,12,,Libros de cómics,MANGA,4,AZETA
9788412904147,NL Ratón Biblio 1,"8,08",1,12,,Libros de cómics,MANGA,4,AZETA
9791387831486,No Name 1,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9791387831707,No Name 2,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9788410223271,Nobleza Flores 1,"5,72",0,"8,5",,Libros de cómics,MANGA,4,AZETA
9791388055317,Nobleza Flores 13,"5,72",0,"8,5",,Libros de cómics,MANGA,4,AZETA
9791388055393,Nobleza Flores 14,"5,72",0,"8,5",,Libros de cómics,MANGA,4,AZETA
9791388055492,Nobleza Flores 15,"5,72",0,"8,5",,Libros de cómics,MANGA,4,AZETA
9788410223554,Nobleza Flores 2,"5,72",0,"8,5",,Libros de cómics,MANGA,4,AZETA
9788410223769,Nobleza Flores 3,"5,72",0,"8,5",,Libros de cómics,MANGA,4,AZETA
9788410223974,Nobleza Flores 4,"5,72",0,"8,5",,Libros de cómics,MANGA,4,AZETA
9791387506391,Nobleza Flores 5,"5,72",0,"8,5",,Libros de cómics,MANGA,4,AZETA
9791387506872,Nobleza Flores 7,"5,72",0,"8,5",,Libros de cómics,MANGA,4,AZETA
9791387831530,Nobleza Flores 9,"5,72",0,"8,5",,Libros de cómics,MANGA,4,AZETA
9791388055577,Ocean endroll 7,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9791399071344,Okashiratsuki 2,"9,76",1,"14,5",,Libros de cómics,MANGA,4,AZETA
9791387831844,Omori 1,"6,39",0,"9,5",,Libros de cómics,MANGA,4,AZETA
9791388055164,Omori 2,"6,39",1,"9,5",,Libros de cómics,MANGA,4,AZETA
9788411401777,One piece 106,"5,75",0,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788411613156,One piece 107,"4,9",0,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788411613163,One piece 108,"5,75",0,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788411616928,One piece 109,"5,75",0,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788411619356,One piece 110,"5,35",0,"8,5",,Libros de cómics,MANGA,4,PLANETA
9791387780234,One piece 111,"5,72",0,"8,5",,Libros de cómics,MANGA,4,PLANETA
9791387918996,One piece 112,"5,72",0,"8,5",,Libros de cómics,MANGA,4,PLANETA
9788411406710,One Piece 3en1 1,"11,4",4,"16,95",,Libros de cómics,MANGA,4,PLANETA
9788411406758,One Piece 3en1 1 CAT,"11,4",2,"16,95",,Libros de cómics,MANGA,4,PLANETA
9788411613460,One Piece 3en1 10,"11,41",2,"16,95",,Libros de cómics,MANGA,4,PLANETA
9788411613453,One Piece 3en1 10 CAT,"11,4",2,"16,95",,Libros de cómics,MANGA,4,PLANETA
9788411618892,One Piece 3en1 11,"11,41",2,"16,95",,Libros de cómics,MANGA,4,PLANETA
9788411619264,One Piece 3en1 11 CAT,"11,4",2,"16,95",,Libros de cómics,MANGA,4,PLANETA
9788410492653,One Piece 3en1 12,"11,41",2,"16,95",,Libros de cómics,MANGA,4,PLANETA
9788410492677,One Piece 3en1 12 CAT,"11,41",2,"16,95",,Libros de cómics,MANGA,4,PLANETA
9791387780258,One Piece 3en1 13,"11,4",0,"16,95",,Libros de cómics,MANGA,4,PLANETA
9791387780562,One Piece 3en1 13 CAT,"11,4",3,"16,95",,Libros de cómics,MANGA,4,PLANETA
9791387920098,One Piece 3en1 14,"11,41",3,"16,95",,Libros de cómics,MANGA,4,PLANETA
9791387920166,One Piece 3en1 14 CAT,"11,4",2,"16,95",,Libros de cómics,MANGA,4,PLANETA
9788411406727,One Piece 3en1 2,"11,4",2,"16,95",,Libros de cómics,MANGA,4,PLANETA
9788411406765,One Piece 3en1 2 CAT,"11,4",2,"16,95",,Libros de cómics,MANGA,4,PLANETA
9788411406734,One Piece 3en1 3,"11,4",2,"16,95",,Libros de cómics,MANGA,4,PLANETA
9788411406772,One Piece 3en1 3 CAT,"11,4",2,"16,95",,Libros de cómics,MANGA,4,PLANETA
9788411406741,One Piece 3en1 4,"11,4",3,"16,95",,Libros de cómics,MANGA,4,PLANETA
